taxon_id	species_name	species_taxid	study_role	lineage	assembly_accession	annotation_source_version	proteome_url	cds_url	genome_url	assembly_level	busco_complete_pct	contamination_status	ecology	ecology_source	structure_coverage	inclusion_reason	status
F223376	Phialemonium thermophilum	223376	ingroup	Ascomycota;Sordariomycetes;Cephalothecales;Cephalothecaceae;Phialemonium	GCA_042366435.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2024-09-25	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/366/435/GCA_042366435.1_Acrth1/GCA_042366435.1_Acrth1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/366/435/GCA_042366435.1_Acrth1/GCA_042366435.1_Acrth1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/366/435/GCA_042366435.1_Acrth1/GCA_042366435.1_Acrth1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1506992	Thozetella sp. PMI_491	1506992	ingroup	Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Thozetella	GCA_021432635.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2022-01-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/432/635/GCA_021432635.1_ThoPMI491_1/GCA_021432635.1_ThoPMI491_1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/432/635/GCA_021432635.1_ThoPMI491_1/GCA_021432635.1_ThoPMI491_1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/432/635/GCA_021432635.1_ThoPMI491_1/GCA_021432635.1_ThoPMI491_1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F293227	Cyphellophora europaea	293227	ingroup	Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora	GCF_000365145.1	Broad Institute | Annotation submitted by Broad Institute | 2024-01-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/145/GCF_000365145.1_Phia_euro_CBS_101466_V1/GCF_000365145.1_Phia_euro_CBS_101466_V1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/145/GCF_000365145.1_Phia_euro_CBS_101466_V1/GCF_000365145.1_Phia_euro_CBS_101466_V1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/145/GCF_000365145.1_Phia_euro_CBS_101466_V1/GCF_000365145.1_Phia_euro_CBS_101466_V1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2486360	Exophiala viscosa	2486360	ingroup	Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala	GCF_022695815.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2024-02-06	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/695/815/GCF_022695815.1_EurotioJF033F_1/GCF_022695815.1_EurotioJF033F_1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/695/815/GCF_022695815.1_EurotioJF033F_1/GCF_022695815.1_EurotioJF033F_1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/695/815/GCF_022695815.1_EurotioJF033F_1/GCF_022695815.1_EurotioJF033F_1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1690604	Lithohypha guttulata	1690604	ingroup	Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Lithohypha	GCF_036872675.1	Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | Annotation submitted by Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | 2024-05-01	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/872/675/GCF_036872675.1_ASM3687267v1/GCF_036872675.1_ASM3687267v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/872/675/GCF_036872675.1_ASM3687267v1/GCF_036872675.1_ASM3687267v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/872/675/GCF_036872675.1_ASM3687267v1/GCF_036872675.1_ASM3687267v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1052096	Cladosporium halotolerans	1052096	ingroup	Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium	GCF_011745625.1	Hellenic Centre of Marine Research (HCMR) | Annotation submitted by Hellenic Centre of Marine Research (HCMR) | 2024-10-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/625/GCF_011745625.1_ASM1174562v2/GCF_011745625.1_ASM1174562v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/625/GCF_011745625.1_ASM1174562v2/GCF_011745625.1_ASM1174562v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/625/GCF_011745625.1_ASM1174562v2/GCF_011745625.1_ASM1174562v2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1507870	Cryoendolithus antarcticus	1507870	ingroup	Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cryoendolithus	GCA_002077065.1	University of California, Riverside | Annotation submitted by University of California, Riverside | 2017-04-03	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/065/GCA_002077065.1_ASM207706v1/GCA_002077065.1_ASM207706v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/065/GCA_002077065.1_ASM207706v1/GCA_002077065.1_ASM207706v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/065/GCA_002077065.1_ASM207706v1/GCA_002077065.1_ASM207706v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1507873	Rachicladosporium monterosium	1507873	ingroup	Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Rachicladosporium	GCA_035927975.1	Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | Annotation submitted by Shed LighT in the daRk lineagES of the Fungal tree of life (STRES) | 2024-01-22	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/927/975/GCA_035927975.1_ASM3592797v1/GCA_035927975.1_ASM3592797v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/927/975/GCA_035927975.1_ASM3592797v1/GCA_035927975.1_ASM3592797v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/927/975/GCA_035927975.1_ASM3592797v1/GCA_035927975.1_ASM3592797v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F91930	Coniochaeta hoffmannii	91930	ingroup	Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta	GCA_055755465.1	University of California Riverside | Annotation submitted by University of California Riverside | 2026-03-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/755/465/GCA_055755465.1_ASM5575546v1/GCA_055755465.1_ASM5575546v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/755/465/GCA_055755465.1_ASM5575546v1/GCA_055755465.1_ASM5575546v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/755/465/GCA_055755465.1_ASM5575546v1/GCA_055755465.1_ASM5575546v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F177197	Coniochaeta ligniaria	177197	ingroup	Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta	GCA_001879275.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2016-11-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/879/275/GCA_001879275.1_Conlig_v1.0/GCA_001879275.1_Conlig_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/879/275/GCA_001879275.1_Conlig_v1.0/GCA_001879275.1_Conlig_v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/879/275/GCA_001879275.1_Conlig_v1.0/GCA_001879275.1_Conlig_v1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F177199	Coniochaeta pulveracea	177199	ingroup	Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta	GCA_003635345.1	Stellenbosch University | Annotation submitted by Stellenbosch University | 2018-10-11	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/635/345/GCA_003635345.1_ASM363534v1/GCA_003635345.1_ASM363534v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/635/345/GCA_003635345.1_ASM363534v1/GCA_003635345.1_ASM363534v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/635/345/GCA_003635345.1_ASM363534v1/GCA_003635345.1_ASM363534v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F164576	Chaenotheca gracillima	164576	ingroup	Ascomycota;Coniocybomycetes;Coniocybales;Coniocybaceae;Chaenotheca	GCA_026023695.1	University of Alberta | Annotation submitted by University of Alberta | 2022-11-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/695/GCA_026023695.1_ASM2602369v1/GCA_026023695.1_ASM2602369v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/695/GCA_026023695.1_ASM2602369v1/GCA_026023695.1_ASM2602369v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/695/GCA_026023695.1_ASM2602369v1/GCA_026023695.1_ASM2602369v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2939403	Sclerophora amabilis	2939403	ingroup	Ascomycota;Coniocybomycetes;Coniocybales;Coniocybaceae;Sclerophora	GCA_026025825.1	University of Alberta | Annotation submitted by University of Alberta | 2022-11-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/025/825/GCA_026025825.1_ASM2602582v1/GCA_026025825.1_ASM2602582v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/025/825/GCA_026025825.1_ASM2602582v1/GCA_026025825.1_ASM2602582v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/025/825/GCA_026025825.1_ASM2602582v1/GCA_026025825.1_ASM2602582v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F5116	Cryphonectria parasitica	5116	ingroup	Ascomycota;Sordariomycetes;Diaporthales;Cryphonectriaceae;Cryphonectria	GCF_011745365.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-04-20	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/365/GCF_011745365.1_Crypa2/GCF_011745365.1_Crypa2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/365/GCF_011745365.1_Crypa2/GCF_011745365.1_Crypa2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/365/GCF_011745365.1_Crypa2/GCF_011745365.1_Crypa2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1214568	Diaporthe amygdali	1214568	ingroup	Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe	GCF_026229845.1	Universidade de Aveiro | Annotation submitted by Universidade de Aveiro | 2023-01-27	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/229/845/GCF_026229845.1_ASM2622984v1/GCF_026229845.1_ASM2622984v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/229/845/GCF_026229845.1_ASM2622984v1/GCF_026229845.1_ASM2622984v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/229/845/GCF_026229845.1_ASM2622984v1/GCF_026229845.1_ASM2622984v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F148313	Discula destructiva	148313	ingroup	Ascomycota;Sordariomycetes;Diaporthales;Gnomoniaceae;Discula	GCA_965644035.1	University of Tennessee Knoxville | Annotation submitted by University of Tennessee Knoxville | 2025-11-08	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/644/035/GCA_965644035.1_DD_AS111_GENOME/GCA_965644035.1_DD_AS111_GENOME_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/644/035/GCA_965644035.1_DD_AS111_GENOME/GCA_965644035.1_DD_AS111_GENOME_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/644/035/GCA_965644035.1_DD_AS111_GENOME/GCA_965644035.1_DD_AS111_GENOME_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2268995	Blastobotrys vanleenenianus	2268995	ingroup	Ascomycota;Dipodascomycetes;Dipodascales;Trichomonascaceae;Blastobotrys	GCF_965637985.1	INRAE | Annotation submitted by INRAE | 2025-09-01	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/965/637/985/GCF_965637985.1_TRVA0/GCF_965637985.1_TRVA0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/965/637/985/GCF_965637985.1_TRVA0/GCF_965637985.1_TRVA0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/965/637/985/GCF_965637985.1_TRVA0/GCF_965637985.1_TRVA0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2606893	Magnusiomyces paraingens	2606893	ingroup	Ascomycota;Dipodascomycetes;Dipodascales;Dipodascaceae;Magnusiomyces	GCF_902498895.1	Comenius University, Faculty of Mathematics, Physics and Informatics | Annotation submitted by Comenius University, Faculty of Mathematics, Physics and Informatics | 2024-12-02	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/498/895/GCF_902498895.1_sapIngB/GCF_902498895.1_sapIngB_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/498/895/GCF_902498895.1_sapIngB/GCF_902498895.1_sapIngB_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/498/895/GCF_902498895.1_sapIngB/GCF_902498895.1_sapIngB_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F796027	Sugiyamaella lignohabitans	796027	ingroup	Ascomycota;Dipodascomycetes;Dipodascales;Trichomonascaceae;Sugiyamaella	GCF_001640025.1	University of Natural Resources and Life Sciences | Annotation submitted by University of Natural Resources and Life Sciences | 2024-01-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/025/GCF_001640025.1_ASM164002v2/GCF_001640025.1_ASM164002v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/025/GCF_001640025.1_ASM164002v2/GCF_001640025.1_ASM164002v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/025/GCF_001640025.1_ASM164002v2/GCF_001640025.1_ASM164002v2_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F5580	Aureobasidium pullulans	5580	ingroup	Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium	GCF_000721785.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2019-07-12	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/785/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/785/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/785/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2781224	Neodothiora populina	2781224	ingroup	Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Neodothiora	GCF_041146345.1	University of Alaska Fairbanks | Annotation submitted by University of Alaska Fairbanks | 2024-10-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/146/345/GCF_041146345.1_N_Populina_1.0/GCF_041146345.1_N_Populina_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/146/345/GCF_041146345.1_N_Populina_1.0/GCF_041146345.1_N_Populina_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/146/345/GCF_041146345.1_N_Populina_1.0/GCF_041146345.1_N_Populina_1.0_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2024903	Zalaria obscura	2024903	ingroup	Ascomycota;Dothideomycetes;Dothideales;Zalariaceae;Zalaria	GCA_024184665.2	JNTUH | Annotation submitted by JNTUH | 2024-04-18	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/184/665/GCA_024184665.2_ASM2418466v2/GCA_024184665.2_ASM2418466v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/184/665/GCA_024184665.2_ASM2418466v2/GCA_024184665.2_ASM2418466v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/184/665/GCA_024184665.2_ASM2418466v2/GCA_024184665.2_ASM2418466v2_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1341166	Eremomyces bilateralis	1341166	ingroup	Ascomycota;Dothideomycetes;Eremomycetales;Eremomycetaceae;Eremomyces	GCF_010015585.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-04-21	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/585/GCF_010015585.1_Erebi1/GCF_010015585.1_Erebi1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/585/GCF_010015585.1_Erebi1/GCF_010015585.1_Erebi1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/585/GCF_010015585.1_Erebi1/GCF_010015585.1_Erebi1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F182096	Aspergillus chevalieri	182096	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	GCF_016861735.1	Fermentation Microbiology, Education and Research Center for Fermentation Studies, Faculty of Agriculture, Kagoshima University | Annotation submitted by Fermentation Microbiology, Education and Research Center for Fermentation Studies, Faculty of Agriculture, Kagoshima University | 2025-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/735/GCF_016861735.1_AchevalieriM1_assembly01/GCF_016861735.1_AchevalieriM1_assembly01_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/735/GCF_016861735.1_AchevalieriM1_assembly01/GCF_016861735.1_AchevalieriM1_assembly01_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/735/GCF_016861735.1_AchevalieriM1_assembly01/GCF_016861735.1_AchevalieriM1_assembly01_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F5059	Aspergillus flavus	5059	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	GCF_009017415.1	University of California, Berkeley | Annotation submitted by University of California, Berkeley | 2025-02-19	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/017/415/GCF_009017415.1_ASM901741v1/GCF_009017415.1_ASM901741v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/017/415/GCF_009017415.1_ASM901741v1/GCF_009017415.1_ASM901741v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/017/415/GCF_009017415.1_ASM901741v1/GCF_009017415.1_ASM901741v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F746128	Aspergillus fumigatus	746128	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	GCF_000002655.1	J. Craig Venter Institute | Annotation submitted by J. Craig Venter Institute | 2025-12-11	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/655/GCF_000002655.1_ASM265v1/GCF_000002655.1_ASM265v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/655/GCF_000002655.1_ASM265v1/GCF_000002655.1_ASM265v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/655/GCF_000002655.1_ASM265v1/GCF_000002655.1_ASM265v1_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F1069201	Aspergillus luchuensis	1069201	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	GCF_016861625.1	Fermentation Microbiology, Education and Research Center for Fermentation Studies, Faculty of Agriculture, Kagoshima University | Annotation submitted by Fermentation Microbiology, Education and Research Center for Fermentation Studies, Faculty of Agriculture, Kagoshima University | 2025-09-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/625/GCF_016861625.1_AkawachiiIFO4308_assembly01/GCF_016861625.1_AkawachiiIFO4308_assembly01_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/625/GCF_016861625.1_AkawachiiIFO4308_assembly01/GCF_016861625.1_AkawachiiIFO4308_assembly01_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/625/GCF_016861625.1_AkawachiiIFO4308_assembly01/GCF_016861625.1_AkawachiiIFO4308_assembly01_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
