split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000	2	0	2	473	565	475	93.9	95.0	0.2976240708
0x10000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000	3	0	3	473	564	476	68.6	74.0	0.1105159186
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	0.0	72.0	2.7187e-06
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	93.5	100.0	0.105796409
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.7	100.0	0.2216187039
0xc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	0	5	473	562	478	99.0	100.0	0.3576399891
0x10000000000000000000000000c000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000	8	0	8	473	559	481	98.9	100.0	0.4024579945
0x200000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.6	100.0	0.4368821779
0x200000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	93.4	97.0	0.2979775224
0x10000000000000000000000000c000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001c0000000000000000000000000000200000060000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000	11	0	11	473	556	484	58.2	55.0	0.2117825984
0x10000000000000000000000000c000000000000000000000000000000000000000000000010000000000000000000000000000000040000000000001c0000000000000000000000000000200000060000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000	12	0	12	473	555	485	92.7	48.0	0.1770045604
0x10000000000000000000000000c000000000000000000000000000000000000000000000010000000000000000000000000000000040000000000001c0000000000000000000000000000200000060000000000000000000000000000000000100000000000000000000000000000000000000000400000000000000	13	0	13	473	554	486	78.5	49.0	0.1153574946
0x2800000000000000000000000000000000	2	0	2	473	565	475	99.9	100.0	1.173650836
0x10000000000000000000000000000000000000000000002800000000000000000000000000000000	3	0	3	473	564	476	94.0	57.0	0.3022900633
0x10000000000000000000000000c000000000000000000000000000000000000000000000010000000000000000000000000000000040000000000001c0000000000000000000000000000200000060000000000010000000000000000000000100000000000000000000002800000000000000000400000000000000	16	0	16	473	551	489	42.7	51.0	0.0824482053
0x30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	100.0	100.0	1.150335155
0x10000000000000000000000000c000000300000000000000000000000000000000000000010000000000000000000000000000000040000000000001c0000000000000000000000000000200000060000000000010000000000000000000000100000000000000000000002800000000000000000400000000000000	18	0	18	473	549	491	10.2	38.0	0.0176471019
0x40994865965300d25429aca32004e68009037308556565666baed3bb659cac4aba656c855503534e58b4c528cd4aab2cb20009acda5a542a99996670abd4852c552aaba604b532c5aaad3526674b2aeca294cd054cd356306a555735146ea58d2d09caa8015a66c02166512a2aa95a2eb374acd55a6550cd4d32d2416a	597	473	124	0	443	124	96.5	89.0	0.0916173923
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000	2	0	2	473	565	475	82.1	73.0	0.0230977858
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000400	3	0	3	473	564	476	83.1	64.0	0.0156259442
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000001400	4	0	4	473	563	477	75.9	59.0	0.0082203453
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.2	100.0	0.0619914989
0x220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000002000000000000000000000000000000000000001400	6	0	6	473	561	479	79.8	59.0	0.0108919031
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000	2	0	2	473	565	475	74.0	66.0	0.0094057662
0x1200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000	3	0	3	473	564	476	88.7	67.0	0.0211581282
0x1200000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000	4	0	4	473	563	477	52.5	29.0	0.0106317868
0x1200000000000000000000000220000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000004000002000000000000000000000000000000000000001400	10	0	10	473	557	483	0.0	25.0	2.017e-06
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000	2	0	2	473	565	475	32.6	43.0	0.0183549809
0x160000000000000000000000022000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000c000002000000000000000000000000000000000000001400	12	0	12	473	555	485	95.1	75.0	0.0346602236
0x160000000000000000000000022000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000c000003000000000000000000000000000000000000001400	13	0	13	473	554	486	98.8	100.0	0.0756187241
0x1000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	83.9	83.0	0.0122216508
0x2000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	0.0	83.0	2.2532e-06
0x3000000000000000900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	94.8	98.0	0.0500576535
0x160000000000000000000000022000000080000000000000000000000000000000000000000000000000300000000000000090000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000c000003000000000000000000000000000000000000001400	17	0	17	473	550	490	82.5	76.0	0.0239139101
0x800000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000	2	0	2	473	565	475	75.4	71.0	0.0083921997
0x800000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000	3	0	3	473	564	476	99.7	100.0	0.0613857445
0x800000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000002000000000000000000	4	0	4	473	563	477	0.0	58.0	2.4637e-06
0x180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.4	100.0	0.0636645799
0x800000000000180000000000000000000000000000000000000000000000000000000000000030000000000000000000000002000000000000000000	6	0	6	473	561	479	74.1	65.0	0.0068329239
0x80000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	85.4	97.0	0.0124331607
0x80000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000180000000000000000000000000000000000000000000000000000000000000030000000000000000000000002000000000000000000	8	0	8	473	559	481	97.6	100.0	0.0569875341
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000	2	0	2	473	565	475	91.0	92.0	0.0377457176
0x280000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.7	100.0	0.0921302249
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000	4	0	4	473	563	477	86.4	89.0	0.0242977965
0x800000000000000200000000000000000000000200000000000000000000000000000000000000000000000000000000000000000008000000000001800000000000000000000000000000000000000000000000000000002c0000030000000000000000000000002000000000000000000	12	0	12	473	555	485	99.5	100.0	0.094323158
0x16000000000000000000000802200000008000200000000000000000000000200000000000000000000030000000000000009000000000000000000000000000008000000000001800000000000000000008000000000000000000000000000000000002cc000033000000000000000000000002000000000000001400	29	0	29	473	538	502	89.0	82.0	0.0360264386
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000	2	0	2	473	565	475			0.0
