taxon_id	species_name	study_role	lineage	stage	proteins	source_sha256	input_path	reason
F1904413	Suillus clintonianus	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	additional	15528	b38880db4169cb292b64ea16cb34914f85fbf111826c294975f33100ac377676	data/orthology_inputs/v1/additional/F1904413.faa	Included in full-cohort species assignment and gene-tree analysis
F1907219	Piptocephalis cylindrospora	ingroup	Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Piptocephalis	additional	4301	efc744fa2fa8a7c573fb3f611bc2bdcbf99b5df0aee4bc43aa63132822b0a837	data/orthology_inputs/v1/additional/F1907219.faa	Included in full-cohort species assignment and gene-tree analysis
F1912936	Suillus discolor	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	additional	16509	eda26a2c9fd6b8c4bb8731df6b6f0aeb2898ea223d3c54358252704dc4018f07	data/orthology_inputs/v1/additional/F1912936.faa	Included in full-cohort species assignment and gene-tree analysis
F1912939	Suillus fuscotomentosus	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	additional	18510	46af440c3e173be0ac2bba50f308ef674a9b0891f9528b6030e35779f8438368	data/orthology_inputs/v1/additional/F1912939.faa	Included in full-cohort species assignment and gene-tree analysis
F1938712	Atractiella rhizophila	ingroup	Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae;Atractiella	additional	17590	25a96cd73569a43402c7a6bd58a7415cab62dd7c453d77988d20a20dbe2935b1	data/orthology_inputs/v1/additional/F1938712.faa	Included in full-cohort species assignment and gene-tree analysis
F1938954	Bifiguratus adelaidae	ingroup	Mucoromycota;Endogonomycetes;Endogonales;Bifiguratus	additional	5719	2ea43146ea285598c1e833433cb614d612a63684c3868030f7295af2ac686e23	data/orthology_inputs/v1/additional/F1938954.faa	Included in full-cohort species assignment and gene-tree analysis
F1940652	Gomphillus americanus	ingroup	Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Gomphillus	additional	8300	d4d302c29920de72f94f5ef81144e823cfc6a90527c796ebb0632d4b30fe99f0	data/orthology_inputs/v1/additional/F1940652.faa	Included in full-cohort species assignment and gene-tree analysis
F195108	Fusarium falciforme	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	additional	14574	adbab1ac65562f4c337d636a8bf5ab600f06bbbbdf4af9b26831066e296daa45	data/orthology_inputs/v1/additional/F195108.faa	Included in full-cohort species assignment and gene-tree analysis
F199306	Coccidioides posadasii	ingroup	Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Coccidioides	additional	8299	145bea1834cec2cac3b9f7e6c20735416f1ea93284744ea43fe3ff888b7024df	data/orthology_inputs/v1/additional/F199306.faa	Included in full-cohort species assignment and gene-tree analysis
F2019550	Ceratocystis lukuohia	ingroup	Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis	additional	7505	bcff318c92cc16c0180ab0e6b8bac811d2896eeafd6b9962f009a0abd734f442	data/orthology_inputs/v1/additional/F2019550.faa	Included in full-cohort species assignment and gene-tree analysis
F2020955	Sanchytrium tribonematis	ingroup	Sanchytriomycota	additional	9368	69e230cef4a5112491f9195973ffea391ff6bfc6eeebef46da04e3a7bcef3a49	data/orthology_inputs/v1/additional/F2020955.faa	Included in full-cohort species assignment and gene-tree analysis
F2020962	Malassezia vespertilionis	ingroup	Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia	additional	3964	298e58029eb45c190e3aa8fd70b642f994fe6c89038afdf387d1cf9c51304eea	data/orthology_inputs/v1/additional/F2020962.faa	Included in full-cohort species assignment and gene-tree analysis
F2024903	Zalaria obscura	ingroup	Ascomycota;Dothideomycetes;Dothideales;Zalariaceae;Zalaria	additional	7859	ac6ccc0b327408cfd58f99e68d35781c55f2e7b2604bcea0dde8e4d863fc22e9	data/orthology_inputs/v1/additional/F2024903.faa	Included in full-cohort species assignment and gene-tree analysis
F202697	Jaapia argillacea	ingroup	Basidiomycota;Agaricomycetes;Jaapiales;Jaapiaceae;Jaapia	additional	16375	0b12720e2eb2174043d4400d1cf1918527e1e537fc27261a3d1062395ec0fc05	data/orthology_inputs/v1/additional/F202697.faa	Included in full-cohort species assignment and gene-tree analysis
F202698	Punctularia strigosozonata	ingroup	Basidiomycota;Agaricomycetes;Corticiales;Punctulariaceae;Punctularia	additional	11537	f510146a59591dd2995c61b57b07a242e1711cbaeaceff5d14867fb58a6bbeaa	data/orthology_inputs/v1/additional/F202698.faa	Included in full-cohort species assignment and gene-tree analysis
F2034170	Trichoderma breve	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	additional	11590	092a7aa4d723200e01a1612b38472d551cbed906b4ecae2e299ee356dc11307c	data/orthology_inputs/v1/additional/F2034170.faa	Included in full-cohort species assignment and gene-tree analysis
F203533	Classicula fluitans	ingroup	Basidiomycota;Classiculomycetes;Classiculales;Classiculaceae;Classicula	additional	13264	82977c59b056b6a88ea3b02497a45ec952241208094ae7fdecae79cb92fbccb8	data/orthology_inputs/v1/additional/F203533.faa	Included in full-cohort species assignment and gene-tree analysis
F2035830	Berkeleyomyces rouxiae	ingroup	Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Berkeleyomyces	additional	8286	70bafaf5ae64d020a29d20eec0834cfea6e80d6411c51fbdaa08acdbe8dbef4d	data/orthology_inputs/v1/additional/F2035830.faa	Included in full-cohort species assignment and gene-tree analysis
F203908	Melampsora laricis-populina	ingroup	Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora	core	16255	bc1654eb22ec2d3b39184e2eb117b477945861670a83a57dad738b29aff84c2b	data/orthology_inputs/v1/core/F203908.faa	Additional core taxonomic-prefix diversity; QC tie-break
F2082308	Sphaceloma murrayae	ingroup	Ascomycota;Dothideomycetes;Myriangiales;Elsinoaceae;Sphaceloma	additional	8256	ba57ed7aa486602ee91135aa6e1fba6628e89ba179a112f031b3bf5a410a0372	data/orthology_inputs/v1/additional/F2082308.faa	Included in full-cohort species assignment and gene-tree analysis
F208348	Puccinia triticina	ingroup	Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia	additional	12736	9cce3ac5167f40be39a48b1fd93e37f4e9d37810a35cd4c388a24a77158ae90f	data/orthology_inputs/v1/additional/F208348.faa	Included in full-cohort species assignment and gene-tree analysis
F208960	Fomitiporia mediterranea	ingroup	Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Fomitiporia	additional	11330	6b46460361b5c3893caa0e3b2eefc04d2d641339b50bf0af4e4fa99917ac7c3b	data/orthology_inputs/v1/additional/F208960.faa	Included in full-cohort species assignment and gene-tree analysis
F209136	Lepraria neglecta	ingroup	Ascomycota;Lecanoromycetes;Lecanorales;Stereocaulaceae;Lepraria	additional	10853	292b69416d4768962f80a4f01e98cb8d561bd0e40cd7e932329ef8e2fc9b55f0	data/orthology_inputs/v1/additional/F209136.faa	Included in full-cohort species assignment and gene-tree analysis
F209281	Thelotrema lepadinum	ingroup	Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Thelotrema	additional	11395	802be6bf8b4fd73037485c8c8d682d4f12f12d301782baee0b78ba79c746ac1d	data/orthology_inputs/v1/additional/F209281.faa	Included in full-cohort species assignment and gene-tree analysis
F2109901	Amoeboradix gromovi	ingroup	Sanchytriomycota	core	7220	b08c394a79382bcd9591a1e0ea3a62bed8a642e047576209a76d4ec047729055	data/orthology_inputs/v1/core/F2109901.faa	Core coverage of ingroup group Sanchytriomycota
F215250	Acaromyces ingoldii	ingroup	Basidiomycota;Exobasidiomycetes;Exobasidiales;Cryptobasidiaceae;Acaromyces	additional	8026	aeab303f1727e2e6405734e3341af121ecaabb421d362718de760bb9ca4c176f	data/orthology_inputs/v1/additional/F215250.faa	Included in full-cohort species assignment and gene-tree analysis
F215637	Dimargaris cristalligena	ingroup	Kickxellomycota;Dimargaritomycetes;Dimargaritales;Dimargaritaceae;Dimargaris	core	7102	8b19d2e1e785edd5a124d4715108bb25c9ce0b7d693f6a82a308218060dde75b	data/orthology_inputs/v1/core/F215637.faa	Core coverage of ingroup group Kickxellomycota
F223192	Phaeoacremonium minimum	ingroup	Ascomycota;Sordariomycetes;Togniniales;Togniniaceae;Phaeoacremonium	additional	8834	22d5b719b079b08fedc78b3e76e4a6b2fc2d9ee1b75f74f55a878c8ff3d307d1	data/orthology_inputs/v1/additional/F223192.faa	Included in full-cohort species assignment and gene-tree analysis
F223376	Phialemonium thermophilum	ingroup	Ascomycota;Sordariomycetes;Cephalothecales;Cephalothecaceae;Phialemonium	additional	10423	123b060415022e3ed7cdc21224b4bb513b7ddd145e607cba0d29d2095a704545	data/orthology_inputs/v1/additional/F223376.faa	Included in full-cohort species assignment and gene-tree analysis
F223409	Ptychographa xylographoides	ingroup	Ascomycota;Lecanoromycetes;Baeomycetales;Xylographaceae;Ptychographa	additional	7741	e7fbccb15b477adc8c23548ba17ca9ca759a1c17a5aeb0fdc97686d250036c20	data/orthology_inputs/v1/additional/F223409.faa	Included in full-cohort species assignment and gene-tree analysis
F223818	Malassezia japonica	ingroup	Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia	additional	4315	6a7fb0fd1d29117b265aa62077d1cf2e4a4f962a60fcae04a78088d2bb0f0c52	data/orthology_inputs/v1/additional/F223818.faa	Included in full-cohort species assignment and gene-tree analysis
F226899	Leptographium clavigerum	ingroup	Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Leptographium	additional	8311	e2e8c787abc55d196b39d956e2730c7225764b08f5b52796405d74376c370ecc	data/orthology_inputs/v1/additional/F226899.faa	Included in full-cohort species assignment and gene-tree analysis
F2268995	Blastobotrys vanleenenianus	ingroup	Ascomycota;Dipodascomycetes;Dipodascales;Trichomonascaceae;Blastobotrys	core	6287	806cb93587ff86ecb056f1b806b6ea80804e7e08cdb4399596ff1e781cc1e525	data/orthology_inputs/v1/core/F2268995.faa	Additional core taxonomic-prefix diversity; QC tie-break
F2282107	Pyrrhoderma noxium	ingroup	Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Pyrrhoderma	additional	9930	43044f15e731085310a81bb81a40538546db9c3355573813c579f45cb4955483	data/orthology_inputs/v1/additional/F2282107.faa	Included in full-cohort species assignment and gene-tree analysis
F2283408	Colletotrichum jinshuiense	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	13128	1464f35d056412f0c520a13114b649addc00f39c20fbb961393251d483d3ca56	data/orthology_inputs/v1/additional/F2283408.faa	Included in full-cohort species assignment and gene-tree analysis
F230603	Saccharomyces uvarum	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	5532	dc5914cdccf70b25b5893f7558ecb7badec5454d9b2af918ce6ec7c210b63a2e	data/orthology_inputs/v1/additional/F230603.faa	Included in full-cohort species assignment and gene-tree analysis
F231932	Phanerochaete carnosa	ingroup	Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete	additional	13918	0d65d84c9536c8d6f5036e5d06b9039445cd64b242f3d7c146219f05e21fd928	data/orthology_inputs/v1/additional/F231932.faa	Included in full-cohort species assignment and gene-tree analysis
F2340872	Endogone sp. FLAS-F59071	ingroup	Mucoromycota;Endogonomycetes;Endogonales;Endogonaceae;Endogone	core	9218	96452cb5b212563e37a724108139de5dea736aa820aa55a7b9aa01700a60ffd0	data/orthology_inputs/v1/core/F2340872.faa	Additional core taxonomic-prefix diversity; QC tie-break
F235537	Amanita thiersii	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	additional	10346	10d268a22d8d63961dd5c8d0e5ca3444e418144d5978d010dc5713c6e00196d4	data/orthology_inputs/v1/additional/F235537.faa	Included in full-cohort species assignment and gene-tree analysis
F236234	Diplodia corticola	ingroup	Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia	additional	10831	2f20cd935a6f416546f1bbce622c0a87b261782e6c7e0398d30fb50470723953	data/orthology_inputs/v1/additional/F236234.faa	Included in full-cohort species assignment and gene-tree analysis
F241526	Candida africana	ingroup	Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida	additional	2850	f5a811c88ea964c927d9359ed2a03e948c4997174e68ce711c14ba975bb64984	data/orthology_inputs/v1/additional/F241526.faa	Included in full-cohort species assignment and gene-tree analysis
F245174	Wallemia ichthyophaga	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	additional	4863	f7892d541d759ca30660594ac462e71b9d70f929e8149dc50865437a967de7db	data/orthology_inputs/v1/additional/F245174.faa	Included in full-cohort species assignment and gene-tree analysis
F2486360	Exophiala viscosa	ingroup	Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala	additional	11345	6a56083b82e7016e7469ee2dd1a965c130564bf03ee60d827bec46b21c09a56e	data/orthology_inputs/v1/additional/F2486360.faa	Included in full-cohort species assignment and gene-tree analysis
F253628	Verruconis gallopava	ingroup	Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;Verruconis	additional	9818	4a29cb5fb79bc1f7e625e28b7b9c4426140e6c2383e8fe97a23133100b2695ea	data/orthology_inputs/v1/additional/F253628.faa	Included in full-cohort species assignment and gene-tree analysis
F2545709	Schizosaccharomyces osmophilus	ingroup	Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces	additional	5098	94c8f6673b06e8d10243b6e81a0053e130f4c4b4fab115c3854005377cc8e6fd	data/orthology_inputs/v1/additional/F2545709.faa	Included in full-cohort species assignment and gene-tree analysis
F2562287	Entrophospora sp. SA101	ingroup	Glomeromycota;Glomeromycetes;Entrophosporales;Entrophosporaceae;Entrophospora	additional	14662	0f1d98ef2065c70dab91487d00c59804dcc620547e8fc9673eed3e628b63ab7b	data/orthology_inputs/v1/additional/F2562287.faa	Included in full-cohort species assignment and gene-tree analysis
F257869	Holtermanniella festucosa	ingroup	Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniella	additional	7097	6bd90bf57cb5e45a03898b7ca995612a2c8f4e710fca5d490ca6ac004aedd888	data/orthology_inputs/v1/additional/F257869.faa	Included in full-cohort species assignment and gene-tree analysis
F2600213	Serendipita sp. 400	ingroup	Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita	additional	12384	10d5f28f76103f29fae54bffedfbbc3d5c63fdcef9b5eacbebdf321babae902a	data/orthology_inputs/v1/additional/F2600213.faa	Included in full-cohort species assignment and gene-tree analysis
F2600215	Serendipita sp. 405	ingroup	Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita	additional	12042	9f50920b15127f8edd048b8b02e3d78be47a63a7345d46478fb72636adfdb5bd	data/orthology_inputs/v1/additional/F2600215.faa	Included in full-cohort species assignment and gene-tree analysis
F2600216	Serendipita sp. 411	ingroup	Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita	additional	12019	7bfa19c824b2b5349f0ec84152f2b815a44980d7d290927cf2ceef5085e77808	data/orthology_inputs/v1/additional/F2600216.faa	Included in full-cohort species assignment and gene-tree analysis
F2601811	Elsinoe batatas	ingroup	Ascomycota;Dothideomycetes;Myriangiales;Elsinoaceae;Elsinoe	additional	9403	05d8a8676ffb2b8659344d6f0b074f4bd137bc382acac48c51dc4522bfe06108	data/orthology_inputs/v1/additional/F2601811.faa	Included in full-cohort species assignment and gene-tree analysis
F2606893	Magnusiomyces paraingens	ingroup	Ascomycota;Dipodascomycetes;Dipodascales;Dipodascaceae;Magnusiomyces	additional	6475	1c73f55f87612c8312e6219f4af42c26a2f4102dc5a316b71231ec936000555c	data/orthology_inputs/v1/additional/F2606893.faa	Included in full-cohort species assignment and gene-tree analysis
F2609844	Podospora pseudoanserina	ingroup	Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora	additional	11140	beee1ce9b6163ba92ba4f0775c43ddc4c754a834b25f20a3c51bb74364c19e71	data/orthology_inputs/v1/additional/F2609844.faa	Included in full-cohort species assignment and gene-tree analysis
F263815	Pneumocystis murina	ingroup	Ascomycota;Pneumocystomycetes;Pneumocystales;Pneumocystaceae;Pneumocystis	additional	3623	68c058a7997f55f3ae5ffa1ad5d4b689ed4ecccce91383c00555e5ac7735cd6d	data/orthology_inputs/v1/additional/F263815.faa	Included in full-cohort species assignment and gene-tree analysis
F264124	Botryobasidium botryosum	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium	additional	16502	f16858be873ab0b2cf1091a5208f1fdff98a9aa011f075f807e8b4302494a9b0	data/orthology_inputs/v1/additional/F264124.faa	Included in full-cohort species assignment and gene-tree analysis
F264483	Phaffia rhodozyma	ingroup	Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Phaffia	additional	6380	9c3892a2196788fd674b9f2cae650a784a4d1dd4e96f34afcf4aa368049c9914	data/orthology_inputs/v1/additional/F264483.faa	Included in full-cohort species assignment and gene-tree analysis
F2650707	Coemansia brasiliensis	ingroup	Kickxellomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia	additional	6212	2e803b44052fe61e2eb2864530bc42f6648b1b7f05c579333b7f9ed6fdb5b1ec	data/orthology_inputs/v1/additional/F2650707.faa	Included in full-cohort species assignment and gene-tree analysis
F265104	Trichoglossum hirsutum	ingroup	Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;Trichoglossum	additional	9802	f763bb051dc89426b93c52357794da7744bbbb77024e58501781001c344810ab	data/orthology_inputs/v1/additional/F265104.faa	Included in full-cohort species assignment and gene-tree analysis
F2656787	Venustampulla echinocandica	ingroup	Ascomycota;Leotiomycetes;Helotiales;Pleuroascaceae;Venustampulla	additional	10707	bb6e015d89918493eaa09f20256c2e1cb3fd6cfbdc332be932ac320abca21018	data/orthology_inputs/v1/additional/F2656787.faa	Included in full-cohort species assignment and gene-tree analysis
F269621	Microbotryum intermedium	ingroup	Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum	additional	8142	4d029bbb65ec8468d1bce9325dafed4787643ec2ba1a53d00b1c7b943f56a7c8	data/orthology_inputs/v1/additional/F269621.faa	Included in full-cohort species assignment and gene-tree analysis
F2704026	Stictis urceolata	ingroup	Ascomycota;Lecanoromycetes;Ostropales;Stictidaceae;Stictis	additional	10151	72eb5c720efe947db74292fade493dc95423b80fd1f47854f77376b562a75279	data/orthology_inputs/v1/additional/F2704026.faa	Included in full-cohort species assignment and gene-tree analysis
F2725673	Gonapodya sp. JEL0774	ingroup	Monoblepharomycota;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;Gonapodya	additional	10034	8d5bfe12b2c7b776903bc16b6ef8e9846761dea35b492edddb3a528edd1aa957	data/orthology_inputs/v1/additional/F2725673.faa	Included in full-cohort species assignment and gene-tree analysis
F27291	Saccharomyces paradoxus	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	5538	2a2d7b3a95d07e7415018771e7799f6f4c4bc8c01d0e39ce906a5387ab0f27de	data/orthology_inputs/v1/additional/F27291.faa	Included in full-cohort species assignment and gene-tree analysis
F27292	Saccharomyces pastorianus	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	10760	cd78087709f3e8df99283a3dfe3bc9e9d90797a1b658507bf767b382886a0e0c	data/orthology_inputs/v1/additional/F27292.faa	Included in full-cohort species assignment and gene-tree analysis
F2732470	Bacidia gigantensis	ingroup	Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Bacidia	additional	9228	f2feb145f603a604843c9c1fa0d42a482c6f02bd74aec4e5e95fdf539cc5cdf7	data/orthology_inputs/v1/additional/F2732470.faa	Included in full-cohort species assignment and gene-tree analysis
F273283	Sarea resinae	ingroup	Ascomycota;Sareomycetes;Sareales;Zythiaceae;Sarea	core	7422	f8c490196e71b2c8fb1dd925e3e73ee224deb796ac3842ea2cdf17618a997148	data/orthology_inputs/v1/core/F273283.faa	Additional core taxonomic-prefix diversity; QC tie-break
F27342	Schizopora paradoxa	ingroup	Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Schizopora	additional	17088	87930ae7049a3bdb188dbb0db10b0b73562f04885a5c9db0d39840247d8a1450	data/orthology_inputs/v1/additional/F27342.faa	Included in full-cohort species assignment and gene-tree analysis
F2735257	Borealophlyctis nickersoniae	ingroup	Chytridiomycota;Chytridiomycetes;Rhizophlyctidales;Borealophlyctidaceae;Borealophlyctis	additional	11278	74dd0a0278ea28c3f67081a5106c4181155cd36532759514b173220ee87b1ca1	data/orthology_inputs/v1/additional/F2735257.faa	Included in full-cohort species assignment and gene-tree analysis
F27376	Acaulospora colombiana	ingroup	Glomeromycota;Glomeromycetes;Diversisporales;Acaulosporaceae;Acaulospora	additional	14505	4fd19b046d29a216fd5c81ee88006b4b02e339ab71d69ef65716bb2a98ed70fa	data/orthology_inputs/v1/additional/F27376.faa	Included in full-cohort species assignment and gene-tree analysis
F2748771	Athelia sp. TMB	ingroup	Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Athelia	additional	22782	31eee0cf1eb26d973fc3f3f398afdcfa73cfe74b3c39958bf425de923dd87e54	data/orthology_inputs/v1/additional/F2748771.faa	Included in full-cohort species assignment and gene-tree analysis
F2754530	Protomyces lactucae-debilis	ingroup	Ascomycota;Taphrinomycetes;Taphrinales;Protomycetaceae;Protomyces	additional	6722	a5dc3ffc0f24267f4527f2dc300e3581ce499373d3d4462786ab9a4460ab5abb	data/orthology_inputs/v1/additional/F2754530.faa	Included in full-cohort species assignment and gene-tree analysis
F2767002	Neocallimastix lanati (nom. inval.)	ingroup	Neocallimastigomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix	additional	27675	7c60d5725490a383dc366708d6f632f3a98881616682bc0800cbb25c56146c03	data/orthology_inputs/v1/additional/F2767002.faa	Included in full-cohort species assignment and gene-tree analysis
F2778381	Cyphobasidiales sp. Tagirdzhanova-0007	ingroup	Basidiomycota;Cystobasidiomycetes;Cyphobasidiales	additional	6095	8b125e41a567fda7761761b823bc2a22d2736286a65fa98a214d92fc4bc0ee84	data/orthology_inputs/v1/additional/F2778381.faa	Included in full-cohort species assignment and gene-tree analysis
F2781224	Neodothiora populina	ingroup	Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Neodothiora	additional	7339	ce67ba5a161afda38ac78ae71add9446e92bc5adf81b6205931ce85f867e470b	data/orthology_inputs/v1/additional/F2781224.faa	Included in full-cohort species assignment and gene-tree analysis
F278681	Olpidium bornovanus	ingroup	Olpidiomycota;Olpidiomycetes;Olpidiales;Olpidiaceae;Olpidium	core	8460	e0c8ebf2dc43ac60ba72857d8d3a7b2b7a3180d49a13fc87abfd46f685097e83	data/orthology_inputs/v1/core/F278681.faa	Core coverage of ingroup group Olpidiomycota
F279322	Cutaneotrichosporon cavernicola	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Cutaneotrichosporon	additional	7753	f9de9a4b4d2cd7f0c64e26af592f130674f20a87e90b1589bf51be8475009bf8	data/orthology_inputs/v1/additional/F279322.faa	Included in full-cohort species assignment and gene-tree analysis
F2796175	Watsoniomyces obsoletus	ingroup	Ascomycota;Lichinomycetes;Lichinales;Porocyphaceae;Watsoniomyces	additional	9066	4459d5900776923b7fcbda7d9688df06bcdc1492fe36e6f3f7a2363fbdd87357	data/orthology_inputs/v1/additional/F2796175.faa	Included in full-cohort species assignment and gene-tree analysis
F280036	Sporisorium graminicola	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Sporisorium	additional	6591	d50998a3e7054c2eda2ad71988dad3c5b1ba696810a31b2a71ae3ca5e7a818a7	data/orthology_inputs/v1/additional/F280036.faa	Included in full-cohort species assignment and gene-tree analysis
F2813651	Orbilia oligospora	ingroup	Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia	core	11479	e47bdf56bf431bd0276ef7fa633103c3e151bf0ea3eaae1a38c2dfc8f1e5633c	data/orthology_inputs/v1/core/F2813651.faa	Additional core taxonomic-prefix diversity; QC tie-break
F281847	Rozella allomycis	ingroup	Rozellomycota;Rozella	core	6350	74257dd415fed60f2fce81d6ad015069dbafbfb4db40ef5b8cdf680308b5defe	data/orthology_inputs/v1/core/F281847.faa	Core coverage of ingroup group Rozellomycota
F2829486	Auriculariales sp. MPI-PUGE-AT-0066	ingroup	Basidiomycota;Agaricomycetes;Auriculariales	additional	14599	79027c62da334a51dcc4aa3c403796b9126a3591f0391c29eda120754ad1a917	data/orthology_inputs/v1/additional/F2829486.faa	Included in full-cohort species assignment and gene-tree analysis
F2831993	Plicatura crispa	ingroup	Basidiomycota;Agaricomycetes;Amylocorticiales;Amylocorticiaceae;Plicatura	additional	13616	f95fadb7281c5359762bad411ade15754f0de874246bb56b3305f18961cd8b26	data/orthology_inputs/v1/additional/F2831993.faa	Included in full-cohort species assignment and gene-tree analysis
F2834505	Sertulicium niveocremeum	ingroup	Basidiomycota;Agaricomycetes;Sistotremastrales;Sistotremastraceae;Sertulicium	additional	13069	ce071137c5fca00a7ebea59f23dbbd302e7c5e2fe61e4e3186b5475a3da14647	data/orthology_inputs/v1/additional/F2834505.faa	Included in full-cohort species assignment and gene-tree analysis
F28583	Allomyces macrogynus	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces	additional	18774	8392389873cf57d7e8bead707d3462c1aadfbe46b695866457c770d63bbe20d9	data/orthology_inputs/v1/additional/F28583.faa	Included in full-cohort species assignment and gene-tree analysis
F2871812	Acarospora aff. strigata	ingroup	Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Acarospora	additional	7888	f7158255b1f84263c68715cb8b2022598ed36b88b85d93a0505afc6910c31d5e	data/orthology_inputs/v1/additional/F2871812.faa	Included in full-cohort species assignment and gene-tree analysis
F2878321	Jaminaea pallidilutea	ingroup	Basidiomycota;Exobasidiomycetes;Microstromatales;Jaminaea	additional	6334	861ce90500106ab43eaa8377e2b36c613217aa7937f7b2cb35def596c0de5bef	data/orthology_inputs/v1/additional/F2878321.faa	Included in full-cohort species assignment and gene-tree analysis
F288795	Microbotryum lychnidis-dioicae	ingroup	Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum	additional	7364	8b10bc825b6bf6302c13bc2126b13bf7ba45251a9263bd7e7c969ec2e2ac0a97	data/orthology_inputs/v1/additional/F288795.faa	Included in full-cohort species assignment and gene-tree analysis
F289078	Microbotryum saponariae	ingroup	Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum	additional	10587	a9364652751845a301438127e74e54a011a219c4a1baf2eed5d5f0ddc52a313d	data/orthology_inputs/v1/additional/F289078.faa	Included in full-cohort species assignment and gene-tree analysis
F291195	Tubulinosema ratisbonensis	ingroup	Microsporidia;Tubulinosematidae;Tubulinosema	additional	3013	62663764fef55257974f7ecdffe2f84ace832384b53f33a3dea11ead01f3d74c	data/orthology_inputs/v1/additional/F291195.faa	Included in full-cohort species assignment and gene-tree analysis
F2918522	Lignoscripta atroalba	ingroup	Ascomycota;Lecanoromycetes;Trapeliales;Trapeliaceae;Lignoscripta	additional	7945	31a412645ed2f7956eb658cfb94e51e9412faa0f20110fb2ec924047743a27a5	data/orthology_inputs/v1/additional/F2918522.faa	Included in full-cohort species assignment and gene-tree analysis
