split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x2000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	77.4	79.0	0.0296542055
0x2000000000020000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000400000000000000000	4	0	4	473	563	477	93.1	86.0	0.0678461474
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000	2	0	2	473	565	475	82.0	97.0	0.0126010599
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000	3	0	3	473	564	476	91.4	94.0	0.0463776448
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002100000000020000000000000000000000000000000000000000000000000000000000040000000000000000000000000002000000000000000000000000000400000000000000000	7	0	7	473	560	480	80.5	12.0	0.0226305964
0x4000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	98.7	96.0	0.2025214582
0x80000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	90.1	87.0	0.0257225433
0x80000000000000000000000000002000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	97.2	100.0	0.1503472897
0x80000000004000000000000000002000000000000000000000000000000000000000000000004100000000000000000000000000000000000000000000000000000000000000000	5	0	5	473	562	478	0.0	16.0	0.042592257
0x80000000004000000000000080002000000000000000000000000000000000000000000000004100000000000000000000000000000000000000000000000000000000000000000	6	0	6	473	561	479	35.4	15.0	0.0556073893
0x80000000004000000000000080002000000000000000000000000000000000000000000000004100000000000000000000000000000000008000000000000000000000000000000	7	0	7	473	560	480	86.9	16.0	0.0430886241
0x400000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	94.3	58.0	0.0540009762
0x480000000004000200000000080002000000000000000000000000000000000000000000000004100000000000000000000000000000000008000000000000000000000000000000	9	0	9	473	558	482	0.0	6.0	2.7061e-06
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002580000000024000200000000080002000000000000000000000000000000000000000040000004100000000000000000002000000000000008000000000000400000000000000000	16	0	16	473	551	489	84.0	18.0	0.0238946262
0x4080000000000000000000000000000000000000000000000000000000000000000000000000800000004000000000000002580000000024100200000000080082000000000000040040000000200000000000000040000004104000000000000000082000000001000008000000000000400000000000400020	29	0	29	473	538	502	80.1	19.0	0.0269851435
0x240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.4	87.0	0.2460531546
0x240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	0.0	8.0	2.4293e-06
0x4080000000000000000000000000000000000000000000000000000000000000000000000240800000004000000000000002580000000024100200000000080082000000000000040040000000200000000000000040000004104000000000002000082000000001000008000000000000400000000000400020	32	0	32	473	535	505	89.5	15.0	0.0563461021
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000	2	0	2	473	565	475	73.8	71.0	0.0312481339
0x40000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000	3	0	3	473	564	476	81.3	60.0	0.0788802364
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	91.1	100.0	0.0433859171
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	94.9	100.0	0.1413070595
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000040000000200000000000000000000000000000000040000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000800000000000000000000000000	6	0	6	473	561	479	42.8	59.0	0.1171720029
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000040000000200000000000000000000000000000000040000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000c00000000000000000000000000	7	0	7	473	560	480	85.9	61.0	0.1057528859
0x10000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	22.4	15.0	0.0247256836
0x80000000000000000000000000000000000000000000000000000000000000000000000000010000040000000200000000000000000000000800000000040000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000c00000000000000000000000000	9	0	9	473	558	482	72.9	22.0	0.051135711
0x80004080000000000000000000000000000000000000000000000000000000000000000000010240840000004200000000000002580000000824100200040000080082000000000000040040000000200000000800000040000004104000000000002000082000000001000008000c00000000400000000000400020	41	0	41	473	526	514	84.4	12.0	0.0430717643
0x80004080000000000000000000000000000000000000000000000000000000000000000000010240840000004200000000000002580000000824100200040000080082000000000000040040000000200000000800000040000004104000000000002800082000000001000008000c00000000400000000000400020	42	0	42	473	525	515	75.2	7.0	0.0141872353
0x300000000000000000000000	2	0	2	473	565	475	97.1	100.0	0.1942114065
0x10300000000000000000000000	3	0	3	473	564	476	90.3	89.0	0.1097578332
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	85.0	93.0	0.0412992105
0x200000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	92.5	100.0	0.1762774147
0x200000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	0.0	37.0	2.1637e-06
0x200000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000010300000000000000000000000	7	0	7	473	560	480	80.0	76.0	0.0767663018
0x200000000000000000000000000000001800000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000010300000000000000000000000	8	0	8	473	559	481	83.7	81.0	0.078345803
0x3000000000000000000000000	2	0	2	473	565	475	99.7	98.0	0.324165305
0x200000000000000000000000000000001800000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000013300000000000000000000000	10	0	10	473	557	483	77.4	31.0	0.034873983
0x80004080000000000000200000000000000000000000000000001800000000000000000000010240840000004200000000000002580400000824100200040000080082000000000000040040000000200000000800000040004004104000000000002800082000000001000008000c13300000400000000000400020	988	473	515	0	52	515	86.9	20.0	0.0397396605
0x80004080000000000000200000000000000000000000000000001800000000000000000000010240840000004200000000000002580400000824100200040000080082000000000000040040000000200000000800000040004004104000000000002800082000000001000008000c13300400400000000000400020	987	473	514	0	53	514	38.6	12.0	0.0150581864
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100	2	0	2	473	565	475	87.3	100.0	0.065325638
0x40000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	69.0	100.0	0.0156228007
0x40000000000040000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100	4	0	4	473	563	477	99.8	100.0	0.1855046256
0x80000000000000000000100000	2	0	2	473	565	475	90.1	99.0	0.0386194988
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000100000	3	0	3	473	564	476	69.1	62.0	0.0158439665
0x20000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000100000	4	0	4	473	563	477	96.7	100.0	0.1098533869
0x800000000000000000000000000000000000000000000000000200000000000000000000000000000000000000	2	0	2	473	565	475	84.3	100.0	0.0557150348
0x20000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000200000000000080000000000000000000100000	6	0	6	473	561	479	42.7	70.0	0.0381663651
0x60000000000048000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000200000000000080000000000000000000100100	10	0	10	473	557	483	90.6	87.0	0.0687824007
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475			0.0
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476			0.0
